Housing_Id,parking,bedrooms,bathrooms,full_bathrooms,total_interior_livable_area
36323,"Garage - Two Door, Concrete",2,3,1,1463.0
36324,"Garage, Garage - Attached, Covered",5,3,3,2734.0
36326,"Garage, Garage - Attached, Covered",5,3,2,2016.0
36327,"Assigned, Garage",2,2,2,1124.0
36328,"Garage - Attached, Off-street",4,3,3,2700.0
36329,Garage - Two Door,2,3,3,1578.0
36331,0 spaces,2,1,1,885.0
36332,"Garage, Garage - Attached, Covered",3,2,2,1190.0
36333,0 spaces,2,2,2,1440.0
36334,Garage - Attached,4,2,2,1354.0
36335,"Underground/Basement, Garage - Attached, Off-street, Covered",4,3,3,2560.0
36337,Garage,1,1,1,975.0
36339,"Garage, On-street",1,2,2,1420.0
36340,Community Structure,1,1,1,826.0
36342,"Garage, Garage - Attached, Off-street, Covered",2,1,1,940.0
36343,Driveway,3,1,1,1138.0
36344,"Carport, Covered, Garage",2,2,2,995.0
36345,0 spaces,2,3,2,1335.0
36346,"Assigned, Community Structure, Controlled Entrance, Covered",2,2,2,1071.0
36347,Driveway,3,3,2,1776.0
36349,Driveway,3,2,2,1428.0
36351,"Garage, Garage - Attached, Covered",3,2,2,1402.0
36354,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",3,3,3,2290.0
36355,Garage - Two Door,3,3,2,2304.0
36356,"Side By Side, Side by Side, On Site - Mapped (Condo Only)",1,2,2,1514.0
36357,"Garage, Garage - Attached, Covered",3,2,2,1353.0
36358,0 spaces,2,2,2,1296.0
36359,"Garage, Garage - Attached, Covered",4,3,2,1878.0
36360,"Direct Access, Garage - Single Door, Garage Door Opener",3,2,1,1698.0
36361,"Garage, Garage - Detached, Covered",4,3,2,2281.0
36362,"Garage, Garage - Attached, Off-street, Covered",2,3,2,1463.0
36364,"Garage, Garage - Attached, Covered",4,4,3,3332.0
36365,"Garage, Garage - Attached, Covered",5,3,2,2191.0
36366,"Garage, Garage - Attached, Covered",4,2,2,1844.0
36367,"Garage Door Opener, Guest, Private",3,2,2,1601.0
36368,Missing,2,1,1,720.0
36369,"Garage, Garage - Attached",2,1,1,1013.0
36370,"Carport, Covered, Garage",2,1,1,959.0
36371,Missing,2,1,1,748.0
36372,"Garage, Garage - Detached, Covered",3,3,2,1485.0
36373,"Tandem, Community Structure",2,2,1,962.0
36374,"Driveway, Garage, Garage Faces Front",3,2,1,1408.0
36375,"Garage, Garage - Detached, Covered",3,2,2,1248.0
36377,"Garage, Garage - Attached, Covered",4,2,2,1562.0
36378,"Garage, Garage - Attached, Covered",4,4,3,2954.0
36381,"Driveway, Private",4,3,3,2535.0
36382,"Carport, Garage - Detached, Covered",4,5,4,2539.0
36383,"Garage - Attached, Garage - Detached, Off-street",3,2,2,1365.0
36384,"Assigned, Covered, Garage - Two Door, Side By Side, Guest, Detached Carport",3,3,2,1855.0
36385,"Controlled Entrance, Covered, Valet",2,3,3,1554.0
36386,"Garage, Garage Faces Front",2,1,2,1089.0
36387,"Garage - Detached, Covered",2,1,1,741.0
36388,Missing,2,2,2,1149.0
36390,"Garage Door Opener, Side By Side, Side by Side, On Site, Driveway",2,2,2,1745.0
36391,"Garage Door Opener, Private, Independent, On Site - Mapped (Condo Only)",1,1,1,708.0
36392,Concrete,4,6,4,3400.0
36393,"Carport, Garage - Attached, Mixed, Covered",4,2,2,1546.0
36394,"Tandem, Garage - Two Door, Community Structure",3,3,2,1286.0
36396,"Garage, Garage - Attached, Covered",4,2,2,1973.0
36397,"Garage, Garage - Detached, Covered",3,2,2,1309.0
36398,Carport,3,2,2,2100.0
36399,"Driveway, Converted Garage",2,2,2,1120.0
36400,Garage - Attached,2,1,1,822.0
36402,"Garage, None",3,1,2,1150.0
36403,No Garage,1,1,2,669.0
36404,"Garage, Off-street, Covered",7,5,4,3708.0
36405,0 spaces,2,2,2,1248.0
36406,"On-street, Covered",1,1,1,708.0
36407,"Garage, Garage - Attached, Covered",4,4,3,2148.0
36408,"Carport, Garage - Two Door",4,3,3,2853.0
36410,"Garage, Off-street",1,1,1,1144.0
36411,"Assigned, Auto Driveway Gate, Carport",2,1,1,854.0
36413,"Garage Faces Rear, Garage - Single Door",5,4,3,2364.0
36416,"Garage - Attached, Covered",2,1,2,837.0
36417,Missing,3,2,2,1183.0
36418,"Garage, Garage - Attached",2,2,2,1392.0
36419,"Garage, Garage - Detached, Covered",3,2,2,1650.0
36420,Garage,3,1,1,1262.0
36421,"Garage - Attached, Off-street, Covered",3,3,2,1812.0
36422,"Garage Door Opener, Garage - Two Door",4,4,3,2800.0
36423,"Garage, Garage - Detached, Covered",3,2,2,1372.0
36424,"Garage, Garage - Attached, Covered",5,2,2,4632.0
36425,"Driveway, Garage - Two Door",3,2,2,2122.0
36426,"Garage - Attached, Covered",3,2,1,1060.0
36427,"Garage, Garage - Detached, Off-street, Covered",4,3,2,2272.0
36428,"Garage, Garage - Attached, Covered",4,2,2,1687.0
36429,"Driveway, Garage",2,1,1,827.0
36430,"Community Structure, Assigned, Controlled Entrance, Covered, Guest",2,3,2,2373.0
36431,None,4,3,3,2210.0
36432,Assigned,2,2,2,1145.0
36433,Carport,2,2,2,1230.0
36434,Community Structure,1,2,1,783.0
36435,Garage - Single Door,1,1,1,647.0
36437,"Potential RV Parking, Auto Opener, Circular Driveway",4,2,2,1961.0
36438,"Garage, Garage - Detached",3,2,2,2174.0
36439,"Driveway, Garage Faces Front",4,3,3,1687.0
36440,"Garage, Garage - Attached, Covered",3,3,2,1360.0
36441,"Side By Side, Side by Side, On Site (Single Family Only)",4,3,3,2067.0
36442,Concrete,5,3,3,1281.0
36443,"Garage Door Opener, Interior Access, On Site (Single Family Only)",5,3,3,1918.0
36444,Attached,4,3,2,1686.0
36445,Garage - Attached,4,3,2,2304.0
36446,2 Parking Spaces,2,1,2,976.0
36447,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only), Driveway",4,3,3,3600.0
36448,"Carport, Garage - Attached, Garage - Detached, Covered",3,2,2,2074.0
36449,"Garage, Garage - Attached, Covered",4,3,3,2305.0
36450,"RV, Boat",2,2,1,1404.0
36451,Attached,4,2,2,1901.0
36452,0 spaces,3,2,2,1248.0
36454,"Garage, Garage - Attached, Covered",3,3,2,1843.0
36455,"Attached, Interior Access, Independent, On Site (Single Family Only), Driveway",2,1,1,975.0
36456,"Garage - Attached, Covered",4,3,2,2397.0
36457,Garage - Attached,2,3,2,2350.0
36459,Driveway,2,2,2,1407.0
36460,"Garage, Garage - Attached, Covered",3,3,2,2626.0
36461,"Garage, Garage - Attached, Covered",3,3,3,1311.0
36462,"Garage, Garage - Attached, Covered",4,3,2,2166.0
36463,"Assigned, Carport, Gated",1,1,1,660.0
36464,"Off-street, Covered",2,3,2,1554.0
36465,"Underground/Basement, Garage - Attached",3,3,2,1520.0
36467,"Assigned, Tandem",3,2,2,1450.0
36469,"Garage, Garage - Attached, Covered",4,3,3,2036.0
36470,"Garage Door Opener, Attached",6,3,2,3846.0
36471,"Garage, Garage - Attached, Covered",5,3,3,2629.0
36472,"Detached Carport, Covered, Garage - Two Door",6,5,3,4735.0
36473,"Side By Side, Side by Side, On Site",2,1,1,704.0
36474,"Side By Side, Side by Side, On Site - Mapped (Condo Only)",2,1,1,1264.0
36475,"Direct Access, Garage Door Opener",6,8,7,7327.0
36476,"Detached Carport, Garage - Two Door",3,2,2,1622.0
36477,"Carport, Garage - Attached, Garage - Detached, Mixed, Covered",3,3,3,2244.0
36478,"Mechanical Lift, Independent, On Site",0,1,1,473.0
36480,"Underground/Basement, Garage - Attached",4,4,3,2811.0
36481,Garage,2,2,2,1183.0
36482,Driveway,3,2,2,1652.0
36483,2 Car Garage,3,3,2,2771.0
36485,"Driveway - Combination, Garage - Two Door",4,3,2,2343.0
36486,"Concrete, Garage - Two Door, Private",3,2,2,1822.0
36487,"Attached, Boat, Detached, Gar #4, RV Access/Parking",3,2,2,1872.0
36488,"Garage, Garage - Attached, Covered",3,3,3,1784.0
36489,"Garage, Carport, Covered",3,3,2,1231.0
36490,"Garage Door Opener, Community Structure, Controlled Entrance, Covered",1,2,1,800.0
36491,Missing,5,2,2,2596.0
36492,Garage - Detached,3,2,2,1840.0
36494,"Garage, Garage - Detached, Covered",2,1,1,824.0
36495,Missing,3,2,2,1380.0
36496,0 spaces,3,2,2,1008.0
36497,Below Building Parking,1,1,2,835.0
36501,"Carport, Garage - Detached, Covered",1,1,2,440.0
36504,"Garage - Attached, Covered",0,0,2,2140.0
36505,"Garage - Attached, Covered",4,3,3,2223.0
36506,"Community Structure, Garage, Gated",2,3,2,3290.0
36507,Garage - Attached,3,3,3,2090.0
36508,"Garage - Attached, Mixed, Covered",4,3,3,1595.0
36509,"Garage - Attached, Covered",3,3,3,1665.0
36510,"Carport, Covered",2,2,2,1018.0
36511,"Garage, Garage - Attached",3,2,2,1330.0
36512,"Garage, Garage - Attached, Covered",5,3,2,1856.0
36513,None,2,2,2,1170.0
36514,Garage - Attached,4,2,2,1564.0
36515,Driveway,5,3,3,2350.0
36517,"Garage, Garage - Attached, Covered",4,2,2,2031.0
36518,"Direct Access, Concrete, Driveway Level, Garage Faces Front, Garage - Two Door",3,2,2,1380.0
36519,"Attached, Interior Access, Independent, On Site (Single Family Only)",2,2,2,1225.0
36520,"Garage, Garage - Attached, Covered",3,1,1,1170.0
36521,Garage - Attached,2,2,2,980.0
36523,"Garage - Detached, Covered",3,2,2,1186.0
36527,0 spaces,3,1,1,896.0
36528,"Driveway Level, Garage",5,3,3,1584.0
36529,"Garage, Garage - Attached, Covered",4,3,2,1426.0
36530,"Garage, Garage - Attached, Covered",2,1,1,798.0
36531,"Garage, Garage - Attached, Covered",4,2,2,1462.0
36532,"Garage, Garage - Attached, Covered",3,2,2,1444.0
36534,"Driveway, Garage - Two Door",3,2,2,1490.0
36535,Off Street,3,2,2,2541.0
36536,"Garage - Attached, Mixed, Covered",3,2,2,1579.0
36537,"Garage, Carport, Garage - Attached, Covered",1,1,1,682.0
36539,"Garage - Attached, Covered",2,2,2,1004.0
36541,"Garage, Garage - Detached, Covered",3,2,1,1296.0
36542,"Covered, Gated",2,2,2,1214.0
36543,"Garage, Garage - Attached, Covered",3,2,2,1041.0
36544,"Attached, Garage Door Opener, Guest, Interior Access, Private, Tandem, On Site, Driveway",3,3,3,2207.0
36545,0 spaces,2,2,2,1092.0
36546,"Side By Side, Guest, Community Structure",2,2,2,1180.0
36547,"Garage, Garage - Attached, Covered",3,3,2,1855.0
36548,"Garage Door Opener, Interior Access, Independent, On Site, Driveway",2,2,2,1044.0
36549,"Garage - Attached, Garage - Detached, Covered",3,4,2,3400.0
36550,Garage,2,2,2,1186.0
36551,"Attached Carport, Driveway Up Slope From Street",3,2,2,2100.0
36555,"Garage, Garage - Attached",4,4,3,2470.0
36556,"Driveway, Permit Required",3,2,2,2066.0
36557,"Garage - Attached, Garage - Detached, Covered",2,2,2,1280.0
36558,"Assigned, Open",1,1,1,5774.587090597377
36559,"Garage, Garage - Attached, Garage - Detached, Covered",5,0,2,1600.0
36560,"Detached Carport, Concrete",3,3,2,1944.0
36561,"Driveway, Garage",3,4,3,2128.0
36562,"Garage, Garage - Attached, Covered",4,2,2,2315.0
36565,"Driveway, On Street",4,3,3,3032.0
36566,"Garage, Garage - Attached, Covered",2,1,1,803.0
36567,Covered,3,2,2,2163.0
36568,"Carport, Covered, Garage",1,1,1,622.0
36569,"Independent, On Site",1,1,1,525.0
36570,Garage - Attached,2,1,1,800.0
36572,0 spaces,2,1,1,886.0
36574,Garage - Attached,3,2,2,1176.0
36575,"Existing RV Parking, Carport",4,2,2,2100.0
36576,"Carport, On-street, Covered",4,2,2,1444.0
36577,"Carport, Covered",2,1,1,872.0
36578,"Off-street, Covered",3,2,2,5050.0
36579,"Garage, Off-street",3,2,2,2236.0
36580,"Garage, Garage - Attached, Covered",3,2,2,1286.0
36581,"Attached, Interior Access, Side By Side",3,3,3,2773.0
36582,"Garage, Garage - Attached, Covered",4,2,2,1456.0
36583,"Attached, Garage Faces Rear",3,2,2,1628.0
36584,"Garage, Garage - Attached, Covered",4,2,2,1405.0
36586,"Garage - Attached, Covered",3,2,2,2261.0
36588,"Garage Door Opener, Interior Access, On Site (Single Family Only)",3,2,2,2225.0
36590,"Garage, Garage - Attached, Covered",3,2,2,1359.0
36591,"Assigned, Open",2,1,1,933.0
36592,"Garage Door Opener, Private, Independent, On Site - Mapped (Condo Only)",1,1,1,701.0
36593,"Garage - Attached, Covered",3,2,2,1475.0
36595,"Garage Door Opener, Independent, On Site (Single Family Only)",3,2,2,1088.0
36597,Carport,4,2,2,1779.0
36598,Garage,2,1,1,798.0
36600,"Garage Door Opener, Independent, On Site",2,2,2,1392.0
36601,"Garage, Garage - Detached, Covered",3,2,2,1254.0
36602,"Garage, Garage - Attached, Covered",4,2,2,1519.0
36603,"Garage, Garage - Attached, Covered",3,2,2,1543.0
36604,0 spaces,3,3,3,2735.0
36605,"Garage, Garage - Detached, Off-street, Covered",3,3,2,1201.0
36606,"Garage, Garage - Detached, Covered",3,1,1,1363.0
36607,"Driveway, Garage - Two Door, Guest, Private",2,3,2,1504.0
36608,"Garage Door Opener, Independent, On Site",2,2,2,1092.0
36610,Garage - Two Door,3,2,2,1795.0
36611,Garage,3,2,2,1525.0
36612,Covered,3,2,2,2054.0
36614,"Garage - Attached, Covered",4,3,2,2039.0
36615,Garage - Attached,4,3,3,2943.0
36616,"Garage, Garage - Attached, Covered",2,1,1,896.0
36617,"Carport, Garage - Detached, Covered",3,2,2,2095.0
36618,Missing,3,2,2,1196.0
36619,"Garage, Garage - Attached",2,1,1,930.0
36620,"Independent, On Site (Single Family Only)",3,2,2,1595.0
36621,"Garage, Carport, Garage - Detached, Off-street, Covered",3,2,2,1080.0
36622,"Garage, Garage - Attached",3,3,3,2333.0
36623,"Garage, Garage - Attached",1,1,1,660.0
36624,Garage - Attached,3,2,1,1851.0
36625,"Garage - Attached, Garage - Detached, Covered",3,3,3,2116.0
36626,"Garage, Garage - Attached, Covered",3,3,2,1178.0
36627,"Garage Door Opener, Interior Access, On Site (Single Family Only), Driveway",3,2,2,1292.0
36628,"Attached, Workshop in Garage, Below Building Parking, Garage Faces Front, Uncovered Parking Space",2,1,2,924.0
36630,0 spaces,2,3,1,1374.0
36632,Garage,2,2,2,1313.0
36633,"Side By Side, Valet, Side by Side, On Site - Unassigned (Condo Only)",2,2,2,1572.0
36634,"Garage, Garage - Attached, Covered",5,3,2,3463.0
36638,"Carport, Covered, Garage",2,2,1,1330.0
36639,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site, Driveway",2,2,2,5774.587090597377
36640,"Garage - Attached, Covered",3,3,2,1476.0
36641,Garage - Two Door,4,5,5,3717.0
36642,2 Car Garage,5,3,2,2585.0
36643,"Garage, Garage - Attached, Covered",2,3,2,1790.0
36644,Community Structure,1,2,1,929.0
36645,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only), Driveway",4,3,3,3594.0
36646,"Carport, Driveway, Concrete, Garage - Single Door",3,2,1,1312.0
36647,"Garage, Garage - Attached, Covered",4,3,2,2499.0
36648,Carport,4,3,2,2185.0
36649,0 spaces,3,3,3,1481.0
36652,"Assigned, Community Structure, Controlled Entrance, Parking Space, Tandem",2,2,1,1251.0
36653,"Attached, Circular Driveway",3,3,3,3117.0
36654,Carport,2,1,2,897.0
36655,Off-street,3,2,2,2000.0
36657,0 spaces,3,2,2,5774.587090597377
36658,"Garage, Garage - Attached, Covered",3,3,2,1636.0
36659,"Garage, Garage - Attached, Covered",4,4,3,2405.0
36660,"Attached, Interior Access, On Site (Single Family Only), Driveway",4,3,3,1987.0
36663,"Garage, Garage - Attached, Covered",3,3,2,2054.0
36664,"Garage, Garage - Attached, Covered",4,3,2,2949.0
36665,"Garage, Garage - Attached, Covered",2,2,2,1026.0
36667,Garage - Attached,3,2,2,1434.0
36668,Detached Carport,3,2,2,2008.0
36669,"Garage - Detached, Covered",2,1,2,1031.0
36670,"Attached, Garage, Int Access From Garage, Off Street",3,2,2,1623.0
36671,"Garage, Garage - Attached, Covered",3,1,1,1066.0
36672,"Garage, Garage - Attached, Covered",3,2,2,1217.0
36673,"Garage, Garage - Attached, Covered",3,3,3,1504.0
36674,Garage - Attached,2,2,2,1470.0
36676,"Garage, Garage - Attached, Covered",4,2,2,1934.0
36677,Garage - Attached,3,2,1,1431.0
36680,"Garage, Garage - Attached, Covered",4,2,2,1856.0
36683,"Garage, Attached",5,3,2,3200.0
36684,Gar #2,4,3,3,2649.0
36685,"Carport, Driveway",3,2,1,1266.0
36687,"Underground/Basement, Garage - Attached, Covered",3,2,2,1350.0
36688,0 spaces,4,3,3,2071.0
36689,Garage,2,1,1,655.0
36690,Garage - Attached,2,2,2,1122.0
36691,Garage,3,3,3,2160.0
36692,Garage,4,4,4,3352.0
36693,Garage - Two Door,3,4,3,2184.0
36694,"Garage, Off-street, Covered",18,0,2,6572.0
36695,"Garage, Garage - Attached",4,3,2,3136.0
36696,"Attached, Off Street",2,2,2,1059.0
36697,"Direct Access, Garage Door Opener, Garage - Two Door, Private",3,3,2,2178.0
36698,Covered,3,2,2,1395.0
36699,"Attached, Covered, Garage, Off Street, Secured, Enclosed",2,3,2,1960.0
36700,"Garage, Garage - Attached, Covered",3,2,2,1215.0
36701,0 spaces,2,1,1,762.0
36702,"Attached, Garage Door Opener, Interior Access, Independent, On Site, Driveway, Shared Driveway",3,2,2,1884.0
36703,None,3,1,2,1278.0
36704,"Garage - Detached, Mixed, Covered",2,2,2,1440.0
36705,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site",2,2,2,1161.0
36706,Carport,4,3,3,2843.0
36707,Garage,2,1,1,734.0
36708,"Garage, Garage - Attached, Off-street, On-street, Covered",4,3,3,3000.0
36709,"Direct Access, Driveway, Concrete, Garage Faces Front",5,3,2,2270.0
36712,"Garage, Other, Guest",3,4,3,3452.0
36713,"Attached, Enclosed, Garage Door Opener, Interior Access, Size Limited, Independent, On Site - Mapped (Condo Only), Driveway",4,2,2,2303.0
36715,0 spaces,3,3,3,2811.0
36716,"Assigned, Underground",2,3,3,1342.0
36717,On-street,3,2,2,2337.0
36718,Garage - Detached,3,3,2,2966.0
36719,On Site (Single Family Only),3,2,2,1053.0
36720,"Garage - Attached, Covered",4,2,2,2284.0
36721,"Garage, Garage - Attached, Covered",3,4,3,1739.0
36722,"Garage - Two Door, Guest, Private",3,3,1,1435.0
36723,"Garage - Detached, Off-street, Covered",2,2,2,1092.0
36725,"Attached, Garage Door Opener, On Site (Single Family Only), Driveway",2,1,1,1085.0
36726,"Garage - Two Door, Garage, Gated, Covered",2,2,2,1500.0
36727,"Interior Access, Independent, On Site (Single Family Only)",3,2,1,1120.0
36729,"Auto Driveway Gate, Direct Access, Garage Faces Rear, Other, Private",4,3,2,2080.0
36732,"Private, Garage - Three Door, Driveway",3,4,2,2688.0
36733,"Garage, Garage - Attached",4,3,2,2129.0
36734,"Driveway, Detached Carport, Garage - Two Door",3,2,2,2347.0
36735,"Garage, Garage - Detached",3,3,2,2464.0
36736,Garage - Attached,4,2,1,2743.0
36737,"Driveway, Garage - Single Door",2,3,2,1600.0
36738,"Garage - Attached, Covered",2,1,1,1008.0
36739,"Garage, Garage - Attached, Covered",4,4,3,2035.0
36740,"Carport, Assigned, Space Per Unit - 1, Guest, Parking Lot",2,2,2,1223.0
36741,Missing,1,1,1,661.0
36744,"Garage, Garage - Attached, Covered",4,3,2,3420.0
36747,"Garage, Carport, Garage - Detached",2,1,2,950.0
36748,Garage,3,2,1,1434.0
36749,Garage,3,2,2,2156.0
36750,"Garage, Garage Faces Front, RV Access/Parking",3,2,2,1121.0
36751,"Converted Garage, Driveway, Garage - Two Door, Guest",5,4,3,3000.0
36752,"Converted Garage, Driveway - Combination, Garage, Gated, On Street",2,1,1,1157.0
36753,"Garage, Garage - Attached, Covered",4,3,3,2401.0
36754,"Garage - Attached, Garage - Detached",6,5,4,3365.0
36755,"Assigned, Community Structure, Controlled Entrance, Gated, Side By Side",2,2,1,1123.0
36756,"Enclosed, Side By Side, Side by Side, On Site, Driveway",3,1,1,1500.0
36757,Attached,1,1,2,512.0
36758,"Attached, Enclosed, Garage Door Opener, Independent, On Site",2,2,2,1272.0
36760,"Interior Access, Independent, On Site (Single Family Only)",3,1,1,1825.0
36762,"Garage, Carport, Garage - Attached, Covered",3,2,2,1640.0
36763,Garage - Attached,4,2,1,2022.0
36764,"Driveway, Asphalt, Paved, Garage, Garage Faces Rear, Garage - Two Door, Private, Workshop in Garage",3,2,2,2257.0
36765,"Garage - Attached, Covered",2,1,1,849.0
36766,"Driveway, Garage - Two Door",2,2,1,1272.0
36767,"Garage - Two Door, Concrete",3,2,1,1093.0
36769,"Detached, Side By Side, Side by Side, On Site",2,2,2,1056.0
36772,"Attached Carport, Direct Access, Driveway, Garage",4,2,2,2010.0
36773,"Garage, On-street, Covered",2,2,1,1010.0
36774,"Circular Driveway, Garage, Garage - Single Door, On Site, RV Potential",3,1,1,1008.0
36775,"Garage Door Opener, Attached",2,1,2,1016.0
36777,"Attached, Garage Door Opener, Tandem, On Site (Single Family Only), Driveway",2,1,1,1108.0
36779,"Garage, Garage - Attached, Covered",4,3,3,1586.0
36780,"Underground/Basement, Garage - Attached",3,2,2,1440.0
36781,"Garage - Attached, Covered",3,2,1,1435.0
36782,"Garage Door Opener, Attached, Guest",2,1,2,1220.0
36784,"Garage, Garage - Attached, Covered",4,2,2,1495.0
36785,"Garage, None, Covered",4,3,2,2005.0
36786,"Garage, Garage - Detached, Off-street, Covered",2,2,2,1013.0
