Housing_Id,elementary_school_score,elementary_school_distance,middle_school_score,middle_school_distance,high_school_score,high_school_disctance
45774,9,0.1,9,0.6,10,1.0
45775,2,0.8,3,0.8,3,1.0
45776,5,6.6,5,1.6915926468195905,7,8.4
45777,5,0.2,7,1.1,8,0.7
45778,6,2.2,5,1.6915926468195905,8,2.6
45779,5,1.1524111764292648,5,1.6915926468195905,9,8.1
45781,3,0.6,4,0.5,2,1.2
45782,4,0.4,5,1.6915926468195905,4,1.4
45783,7,0.4,6,0.9,6,2.4103657099769076
45784,8,0.7,5,1.6915926468195905,9,3.4
45785,6,0.8,5,1.6915926468195905,6,1.4
45787,5,1.1524111764292648,5,1.6915926468195905,6,3.2
45788,3,0.8,5,1.6915926468195905,7,1.1
45789,5,0.2,5,1.6915926468195905,8,0.6
45790,3,0.3,4,3.4,6,3.4
45791,5,0.7,4,0.4,5,3.0
45793,9,0.6,9,0.2,6,1.6
45794,5,0.2,5,1.6915926468195905,8,2.7
45795,3,0.5,3,1.8,5,0.7
45796,5,0.4,5,1.6915926468195905,6,0.4
45797,4,6.6,5,1.6915926468195905,5,9.7
45798,5,0.9,2,0.6,2,1.0
45799,5,2.5,5,2.4,7,11.3
45800,4,0.4,5,1.6915926468195905,4,1.4
45802,9,0.1,3,3.1,7,2.3
45804,4,1.5,5,1.6915926468195905,6,10.1
45805,6,5.9,5,1.6915926468195905,5,5.7
45806,7,0.7,5,1.6915926468195905,7,0.5
45808,3,1.5,4,3.0,6,2.0
45809,4,0.6,5,1.6915926468195905,6,9.6
45810,7,4.8,6,2.3,8,11.8
45811,3,1.0,3,0.7,3,1.2
45814,2,0.2,5,1.6915926468195905,6,2.4103657099769076
45815,6,0.3,5,1.6915926468195905,8,0.9
45817,3,0.5,3,0.2,4,0.9
45818,8,1.8,8,1.6,9,2.5
45819,2,0.3,2,0.3,6,2.4103657099769076
45820,5,7.0,7,5.7,7,6.8
45821,5,0.8,3,0.8,4,0.8
45822,5,4.0,5,1.6915926468195905,9,4.3
45823,7,0.8,7,1.0,8,1.4
45824,5,1.9,5,1.6915926468195905,6,10.8
45825,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45826,3,14.1,5,1.6915926468195905,5,14.6
45827,5,1.1524111764292648,5,1.6915926468195905,3,4.6
45829,5,1.1524111764292648,6,1.4,9,1.4
45830,5,6.3,7,4.8,7,6.0
45832,9,1.0,5,0.7,7,0.2
45833,3,0.5,4,0.3,5,0.3
45834,4,0.1,5,1.1,7,2.0
45835,6,0.9,5,1.6915926468195905,5,5.1
45836,3,0.3,4,1.1,5,1.5
45837,7,2.6,5,1.6915926468195905,7,5.0
45838,4,0.7,5,1.6915926468195905,6,0.5
45839,8,1.4,7,5.0,8,2.5
45841,8,0.4,5,1.6915926468195905,8,0.6
45842,3,0.2,3,1.2,7,0.7
45843,7,0.7,6,1.6,7,1.4
45844,7,1.6,7,0.6,7,0.5
45845,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45847,2,0.5,4,1.8,5,1.4
45848,6,0.8,5,4.0,5,3.1
45849,5,4.4,7,7.3,7,4.6
45850,7,0.5,5,0.8,3,0.4
45851,7,0.3,5,0.4,3,0.5
45852,6,1.9,5,1.6915926468195905,6,0.9
45853,6,5.8,5,1.6915926468195905,6,7.3
45854,6,0.4,5,1.8,5,0.5
45855,4,0.9,5,1.6915926468195905,6,7.0
45856,5,2.8,3,1.1,5,0.6
45857,8,0.9,9,0.4,7,0.9
45858,3,1.3,3,2.1,5,1.8
45860,5,0.5,5,1.6915926468195905,4,1.3
45862,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45863,6,0.8,3,1.3,6,2.1
45864,3,0.5,4,0.3,5,0.5
45865,4,0.3,5,1.6915926468195905,5,2.5
45866,8,0.2,2,1.2,5,1.9
45867,4,0.5,3,0.8,4,2.1
45868,5,6.3,7,4.8,7,6.0
45869,5,1.1524111764292648,3,0.9,4,0.6
45870,5,0.3,2,0.8,4,1.3
45871,5,0.5,5,0.2,6,1.1
45872,5,2.9,5,1.6915926468195905,6,9.4
45873,4,0.2,5,1.6915926468195905,6,2.4103657099769076
45874,4,0.5,5,1.6915926468195905,5,0.5
45875,9,0.6,7,3.2,7,1.6
45876,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45877,7,0.4,6,1.2,6,1.1
45878,4,0.6,4,1.3,5,4.6
45879,7,0.3,3,4.2,4,3.8
45880,2,0.7,5,1.6915926468195905,4,0.7
45882,5,2.0,5,1.6915926468195905,6,8.4
45883,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45884,6,0.1,7,2.6,8,2.2
45885,4,0.9,2,1.1,4,0.7
45886,6,0.9,6,1.7,8,1.2
45887,8,0.3,8,0.5,8,1.1
45889,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45890,6,0.4,4,0.9,6,1.7
45891,3,0.5,4,2.6,3,0.7
45892,5,1.1524111764292648,5,1.6915926468195905,2,0.6
45893,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45895,9,0.6,9,1.1,9,2.5
45896,4,0.5,5,1.6915926468195905,6,2.4103657099769076
45897,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45898,7,0.4,6,0.7,5,1.2
45899,7,1.3,6,0.4,7,2.8
45900,7,0.6,5,1.6915926468195905,7,4.3
45901,7,0.7,7,1.2,8,1.7
45902,5,3.7,5,1.6915926468195905,7,17.3
45903,6,0.9,6,4.1,6,0.8
45904,4,3.9,5,1.6915926468195905,5,7.0
45905,8,0.4,6,0.8,6,2.4103657099769076
45907,6,1.1,5,1.6915926468195905,7,4.2
45908,7,0.3,7,0.3,9,0.7
45909,7,2.5,5,1.6915926468195905,6,9.7
45910,7,0.3,8,1.4,8,1.3
45911,5,3.8,7,3.8,7,3.6
45912,5,0.3,5,1.6915926468195905,6,0.3
45913,2,0.5,5,1.6915926468195905,6,3.5
45914,9,0.1,5,12.0,7,19.7
45915,5,2.5,5,1.6915926468195905,6,10.5
45916,4,0.7,5,1.6915926468195905,4,1.3
45917,6,10.0,5,1.6915926468195905,6,6.2
45918,2,0.3,5,1.6915926468195905,6,2.4103657099769076
45920,4,0.5,5,1.6915926468195905,6,2.4103657099769076
45922,7,0.4,6,1.6,7,2.6
45923,3,0.2,5,1.6915926468195905,5,1.1
45926,9,0.6,7,1.9,8,4.4
45927,7,0.3,5,1.6915926468195905,7,2.7
45928,6,0.4,6,2.3,6,2.0
45929,6,0.5,3,14.2,4,10.9
45930,4,0.5,5,1.6915926468195905,7,2.5
45931,9,0.6,5,1.6915926468195905,6,1.4
45933,7,11.5,5,1.6915926468195905,5,15.2
45934,3,0.5,4,1.1,4,0.9
45935,5,1.1524111764292648,5,1.6915926468195905,8,0.7
45936,9,0.3,5,1.6915926468195905,7,0.8
45937,6,0.7,8,1.3,9,1.0
45938,7,0.4,5,1.6915926468195905,4,6.6
45939,3,0.7,5,1.6915926468195905,4,0.9
45940,5,1.2,9,1.6,9,1.2
45941,8,0.2,8,0.5,8,1.3
45942,7,0.7,8,0.9,8,0.5
45943,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45944,8,0.6,8,1.4,8,1.9
45945,5,0.8,5,2.3,3,0.3
45946,7,1.1,6,1.2,6,1.9
45947,8,0.6,6,0.6,6,2.4103657099769076
45948,5,1.1524111764292648,6,2.7,5,2.4
45949,5,0.4,1,0.6,6,2.4103657099769076
45950,4,0.6,5,1.6915926468195905,5,2.9
45951,4,9.2,5,1.6915926468195905,7,9.2
45952,9,0.9,6,0.4,8,0.8
45953,5,5.2,5,1.6915926468195905,6,6.4
45954,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45955,7,0.5,4,1.0,7,0.6
45956,5,1.1524111764292648,6,7.6,7,7.3
45957,9,0.3,8,0.4,10,0.4
45958,5,1.0,5,1.6915926468195905,4,0.5
45959,5,1.1524111764292648,5,1.6915926468195905,6,6.7
45960,5,1.1524111764292648,5,1.6915926468195905,6,20.5
45961,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
45962,4,3.0,5,1.6915926468195905,5,12.4
45963,9,0.3,5,1.6915926468195905,9,0.6
45964,4,0.9,6,1.7,6,0.7
45965,6,0.8,3,1.4,6,0.9
45966,4,1.2,5,1.6915926468195905,7,3.4
45967,4,1.5,5,1.6915926468195905,6,1.5
45968,9,0.0,8,0.3,7,0.8
45969,5,1.1524111764292648,5,1.6915926468195905,4,1.0
45970,5,1.2,4,2.0,3,2.2
45971,5,0.6,4,1.6,7,1.7
45973,6,0.4,6,0.1,5,0.7
45974,7,0.1,7,0.4,9,0.6
45975,4,0.4,6,0.6,8,1.1
45976,8,0.7,3,2.9,6,2.2
45977,3,1.7,2,2.7,6,1.7
45978,7,0.2,9,1.8,9,1.6
45979,5,1.1524111764292648,5,1.6915926468195905,3,1.2
45980,3,2.6,5,1.6915926468195905,6,4.1
45981,5,6.3,6,9.4,5,6.4
45982,7,17.0,5,1.6915926468195905,6,2.4103657099769076
45983,5,1.1524111764292648,6,0.9,8,0.9
45984,7,0.4,7,1.3,9,1.1
45985,2,0.2,5,1.6915926468195905,6,3.1
45986,5,1.7,3,3.5,2,0.9
45987,5,0.4,4,0.5,5,0.6
45988,4,0.4,5,1.6915926468195905,4,0.8
45989,5,0.5,5,1.6915926468195905,6,1.8
45990,3,0.2,5,9.1,7,1.7
45991,2,0.7,7,1.2,7,1.7
45992,4,9.7,5,1.6915926468195905,6,14.8
45993,7,0.4,9,1.2,9,1.2
45994,8,1.0,5,0.3,6,2.4103657099769076
45995,3,1.4,5,1.6915926468195905,8,2.0
45996,5,1.1524111764292648,5,1.6915926468195905,7,2.5
45997,3,0.4,3,1.7,5,1.3
45998,6,1.0,8,1.2,8,2.8
46000,7,0.3,8,0.9,8,1.0
46001,5,0.5,7,1.3,8,1.2
46002,4,0.3,2,0.9,4,0.5
46003,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46004,5,1.5,3,1.6,3,0.8
46005,8,0.6,9,0.4,3,0.8
46007,7,0.3,9,1.3,9,1.3
46008,5,1.0,4,0.9,5,1.7
46009,5,1.1524111764292648,5,1.6915926468195905,8,1.1
46010,9,0.4,5,1.6915926468195905,6,5.0
46011,4,0.2,4,4.8,6,0.6
46012,5,1.1524111764292648,5,1.6915926468195905,7,2.0
46013,2,0.9,6,2.2,6,2.8
46014,8,0.4,7,0.4,8,0.6
46015,3,0.5,5,1.6915926468195905,5,0.3
46017,7,0.2,5,1.6915926468195905,6,1.1
46018,7,1.8,8,1.6,8,1.7
46020,3,0.6,5,1.6915926468195905,5,0.6
46023,5,1.7,5,1.6915926468195905,6,7.8
46024,4,0.1,5,1.6915926468195905,6,2.4103657099769076
46025,9,3.2,9,2.0,8,5.9
46026,5,1.1524111764292648,5,1.6915926468195905,6,0.4
46027,9,0.7,3,3.3,7,2.1
46028,7,1.2,5,1.6915926468195905,7,6.2
46030,4,0.6,4,0.5,7,0.8
46031,4,0.3,5,1.6915926468195905,6,2.4103657099769076
46032,7,1.8,7,1.3,8,2.9
46033,6,0.6,5,0.9,4,1.0
46034,7,0.3,6,0.7,8,2.0
46035,8,0.4,5,1.6915926468195905,6,2.4103657099769076
46036,6,4.3,3,10.0,4,6.6
46037,9,0.6,5,1.6915926468195905,8,2.1
46039,6,0.7,3,0.4,5,0.6
46040,5,0.9,5,1.6915926468195905,9,3.1
46041,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46042,5,3.5,4,3.5,6,3.2
46043,3,1.9,5,1.6915926468195905,6,4.9
46044,2,0.2,2,0.2,3,1.4
46046,5,1.1524111764292648,7,1.0,8,2.7
46047,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46048,5,6.2,6,9.3,5,6.3
46050,3,0.6,2,1.6,6,0.6
46051,4,0.3,4,1.4,3,1.4
46053,9,0.5,3,3.6,7,2.7
46054,9,1.0,3,3.2,7,2.1
46055,5,1.1524111764292648,5,1.6915926468195905,5,0.8
46056,8,0.9,8,0.8,9,3.4
46058,8,1.8,5,1.6915926468195905,6,2.1
46059,9,0.7,9,0.9,8,1.3
46060,5,1.1524111764292648,5,1.6915926468195905,7,2.4
46061,4,0.3,4,0.9,5,0.2
46062,8,1.1,5,3.3,7,3.0
46064,6,0.4,5,1.2,4,3.3
46065,9,0.7,9,1.4,9,1.9
46066,3,0.7,2,0.7,2,0.8
46067,6,7.0,5,1.6915926468195905,6,8.3
46068,5,0.3,4,0.6,6,0.9
46069,9,0.1,7,0.8,7,0.5
46070,7,0.3,4,0.5,2,0.3
46071,5,2.3,7,4.0,7,2.5
46072,6,0.4,3,1.0,6,1.0
46073,5,1.1524111764292648,5,1.6915926468195905,9,6.2
46074,6,0.6,3,1.2,6,1.2
46075,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46076,6,1.2,5,1.6915926468195905,5,4.9
46077,4,0.5,5,3.1,6,4.0
46078,5,1.1524111764292648,5,1.6915926468195905,2,0.8
46079,3,0.9,5,1.9,6,1.8
46080,6,6.5,5,1.6915926468195905,5,6.3
46081,5,0.1,6,0.4,6,2.4
46082,8,0.4,6,0.1,8,0.7
46083,6,0.2,5,1.6915926468195905,7,0.3
46084,2,0.7,4,0.8,3,1.5
46085,8,1.3,7,1.2,8,0.3
46086,5,0.3,5,1.6915926468195905,5,1.1
46087,7,4.0,6,3.2,8,10.9
46089,7,1.9,7,1.5,8,1.7
46090,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46091,4,1.2,5,1.6915926468195905,6,0.7
46092,9,1.0,5,1.6915926468195905,7,2.1
46093,3,0.4,2,0.2,4,1.9
46094,4,1.0,6,2.3,6,1.6
46095,6,0.5,7,1.8,5,0.8
46096,4,3.8,4,1.4,7,1.8
46097,5,0.5,7,1.8,8,3.5
46098,2,0.9,5,1.3,5,2.6
46100,5,1.1524111764292648,5,1.6915926468195905,2,0.9
46101,5,1.1524111764292648,5,1.6915926468195905,2,1.9
46102,4,0.2,5,1.6915926468195905,6,0.7
46103,5,0.1,7,1.0,7,1.0
46104,9,0.1,8,0.6,7,0.4
46105,7,0.1,6,0.9,6,0.9
46106,7,0.5,7,0.2,4,3.9
46107,7,0.8,3,0.4,3,0.9
46108,5,0.8,7,3.5,3,0.5
46109,4,0.8,4,0.3,7,0.7
46110,6,0.4,3,1.0,6,1.0
46111,7,4.8,6,2.3,8,11.8
46112,6,1.0,3,15.0,4,11.7
46114,1,0.7,3,0.8,5,0.7
46115,9,0.2,5,1.6915926468195905,6,2.0
46116,9,0.7,9,0.5,10,0.5
46117,5,1.1524111764292648,5,1.6915926468195905,9,5.6
46118,4,0.4,5,3.1,5,3.0
46119,8,7.4,5,1.6915926468195905,6,2.4103657099769076
46120,3,0.2,2,1.1,2,1.1
46121,7,0.3,5,0.3,8,1.2
46123,6,0.3,5,0.8,7,1.0
46125,5,4.0,5,1.6915926468195905,4,2.3
46126,6,0.9,6,2.2,6,0.8
46127,3,0.7,2,0.7,2,0.8
46128,8,0.4,6,1.0,8,0.9
46129,6,0.4,5,1.6915926468195905,6,1.1
46130,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46132,8,0.5,5,1.6915926468195905,9,0.3
46136,5,1.4,6,1.4,7,1.4
46137,5,0.2,6,0.8,7,0.6
46139,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46140,5,1.1524111764292648,5,1.6915926468195905,4,0.7
46141,4,0.6,5,1.6915926468195905,4,0.7
46143,6,0.1,5,1.6915926468195905,9,1.5
46144,6,1.3,5,1.6915926468195905,4,2.9
46145,5,1.8,5,1.6915926468195905,6,7.7
46146,5,0.5,4,1.1,3,1.6
46147,3,0.7,5,0.5,7,0.6
46148,7,9.7,3,11.6,7,12.3
46149,3,0.7,5,1.6915926468195905,7,1.0
46150,3,0.7,5,1.6915926468195905,4,2.0
46151,6,0.4,2,0.8,6,0.3
46152,9,0.9,9,1.5,9,2.1
46153,5,0.7,2,0.7,5,1.9
46155,4,0.9,4,0.9,6,1.3
46156,2,0.5,2,1.2,3,0.9
46157,4,0.2,8,0.9,8,0.5
46158,8,6.9,5,1.6915926468195905,6,21.5
46159,8,0.6,7,0.3,8,0.5
46160,8,0.1,6,0.6,8,1.5
46161,6,1.0,5,1.6915926468195905,2,5.0
46163,4,0.4,5,1.6915926468195905,6,2.4103657099769076
46164,5,1.1524111764292648,5,1.6915926468195905,7,2.6
46165,3,0.4,5,1.6915926468195905,4,1.9
46167,3,0.3,4,0.6,6,2.4103657099769076
46169,3,0.2,4,0.3,3,0.4
46170,8,0.4,7,0.8,5,1.3
46171,5,0.5,4,0.9,3,0.7
46172,6,1.9,5,0.7,6,2.4103657099769076
46173,5,0.6,4,1.3,5,1.9
46174,2,6.3,5,1.6915926468195905,2,6.2
46175,2,0.5,7,1.0,7,1.6
46176,4,0.4,5,2.0,4,0.6
46177,9,0.1,5,1.6915926468195905,9,3.7
46178,2,0.7,2,0.6,6,2.4103657099769076
46179,8,0.2,8,1.0,8,1.6
46180,6,0.5,5,1.6915926468195905,8,1.1
46181,4,0.2,5,1.2,5,1.4
46182,7,0.5,5,0.8,3,0.5
46183,3,0.9,5,1.6915926468195905,5,0.8
46184,4,0.8,3,0.6,5,0.8
46185,6,0.1,5,2.1,8,3.2
46186,2,0.5,4,0.4,3,0.3
46187,8,0.5,7,0.5,7,1.4
46188,2,0.5,5,1.6915926468195905,6,1.2
46190,2,0.4,2,0.3,5,5.0
46191,1,0.4,3,0.5,5,0.6
46192,3,0.7,7,1.2,6,0.7
46193,1,2.0,5,1.6915926468195905,5,2.1
46194,5,0.1,4,0.8,7,0.6
46195,5,1.1524111764292648,5,1.6915926468195905,2,2.0
46196,7,0.2,5,1.6915926468195905,6,1.1
46198,4,0.4,5,1.6915926468195905,6,2.4103657099769076
46200,7,1.0,7,0.5,8,2.0
46201,7,2.0,7,0.9,7,0.9
46202,2,0.2,5,1.6915926468195905,7,0.5
46203,7,0.7,5,1.6915926468195905,5,0.7
46204,3,0.6,4,0.2,5,0.8
46205,5,2.6,6,5.8,5,2.7
46206,7,0.2,5,1.6915926468195905,6,2.4103657099769076
46207,4,0.6,2,1.6,5,1.1
46208,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46209,5,0.9,6,0.9,7,2.3
46210,5,1.1524111764292648,5,1.6915926468195905,8,0.2
46211,7,0.7,8,0.2,6,6.1
46212,7,0.5,5,1.6915926468195905,6,1.4
46213,4,0.5,5,0.9,6,2.1
46214,6,0.5,5,1.6915926468195905,6,2.4103657099769076
46215,6,2.6,5,1.6915926468195905,6,2.4103657099769076
46216,5,0.5,5,1.3,7,0.7
46217,6,6.8,5,1.6915926468195905,6,8.0
46218,6,0.3,5,1.6915926468195905,5,0.3
46219,8,0.3,8,1.1,8,1.7
46220,6,0.5,3,0.8,6,1.2
46221,6,0.5,3,1.1,6,1.5
46222,9,3.3,5,1.6915926468195905,6,4.9
46223,5,1.1524111764292648,3,0.4,6,2.4103657099769076
46224,4,1.2,4,1.2,4,1.3
46225,6,0.4,5,1.6915926468195905,8,2.2
46226,8,0.2,5,1.6915926468195905,7,0.4
46227,8,0.7,7,0.4,8,0.7
46228,5,1.1524111764292648,5,1.6915926468195905,7,4.8
46229,5,6.9,7,5.6,7,6.7
46230,4,11.7,5,1.6915926468195905,7,15.6
46231,4,0.2,5,1.6915926468195905,6,0.9
46232,5,0.1,5,2.1,6,2.2
46234,9,2.1,5,1.6915926468195905,8,3.6
46235,5,1.1524111764292648,5,1.6915926468195905,7,2.9
46236,9,0.3,5,1.6915926468195905,9,0.7
46237,6,0.2,6,2.3,7,3.2
46239,8,1.0,8,10.7,9,10.8
46241,4,1.1,6,2.1,6,1.1
46242,4,0.4,5,3.7,6,3.8
46243,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46244,3,0.1,5,1.0,6,2.4103657099769076
46245,6,0.3,2,2.1,4,1.8
46246,4,1.2,5,1.6915926468195905,5,2.7
46247,7,1.0,6,1.1,7,1.3
46248,8,0.7,8,2.6,7,1.2
46249,5,1.1,5,1.6915926468195905,4,2.8
46250,1,0.3,4,2.0,2,1.1
46251,3,3.6,5,1.6915926468195905,4,1.0
46252,8,0.3,8,0.4,8,1.3
46253,6,0.6,6,1.2,6,0.3
46254,3,2.2,4,1.3,5,1.1
46255,5,1.2,3,1.6,6,0.1
46256,7,9.5,3,11.4,7,12.1
46257,2,0.4,4,0.4,4,0.3
46258,6,0.3,5,1.6915926468195905,8,0.7
46259,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46260,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46262,4,0.3,2,0.5,5,5.4
46263,3,9.2,5,1.6915926468195905,5,9.6
46264,4,0.8,3,4.1,6,1.2
46265,8,1.2,5,1.6915926468195905,9,0.1
46266,8,1.0,4,1.8,5,0.7
46267,7,0.8,6,1.0,7,0.3
46268,5,1.1524111764292648,4,0.7,5,0.4
46269,3,1.1,4,7.0,5,1.4
46270,9,0.2,7,0.6,7,0.3
46271,3,0.5,3,1.7,2,2.5
46272,6,5.2,5,1.6915926468195905,4,5.5
46275,2,0.3,4,1.0,5,0.5
46276,9,0.3,3,2.9,7,1.6
46277,9,0.2,5,1.6915926468195905,7,1.4
46279,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46281,5,1.1524111764292648,5,1.6915926468195905,4,0.7
46282,7,0.5,9,1.9,9,1.7
46283,9,0.4,8,1.1,8,2.0
46284,7,0.0,5,1.1,8,2.4
46285,2,20.4,5,1.6915926468195905,3,20.4
46286,7,0.6,7,0.7,7,2.2
46287,4,3.8,5,1.6915926468195905,6,1.4
46288,4,0.2,2,0.7,4,1.6
46290,6,6.9,4,8.5,7,9.5
46293,3,0.6,1,2.4,3,1.1
46295,7,0.2,6,1.0,8,2.0
46296,5,0.2,5,1.6915926468195905,3,2.1
46297,3,0.4,4,2.9,6,2.9
46298,3,0.1,5,1.2,6,1.1
46299,9,1.9,5,1.6915926468195905,7,1.2
46300,5,0.3,6,1.0,7,2.0
46301,5,1.1524111764292648,5,1.6915926468195905,6,3.6
46302,4,0.5,5,1.6915926468195905,7,1.8
46304,8,0.8,9,0.5,10,0.4
46306,6,0.8,5,1.6915926468195905,8,1.0
46307,8,0.2,6,0.8,8,1.8
46308,7,0.6,3,0.2,3,0.7
46309,5,6.9,7,5.4,7,6.7
46311,5,0.8,5,1.6915926468195905,6,2.0
46312,2,0.4,9,1.2,7,0.7
46313,3,0.9,2,0.6,4,4.3
46314,6,7.9,5,10.2,6,10.5
46315,6,0.1,5,1.6915926468195905,5,1.2
46318,4,0.6,5,1.6915926468195905,4,0.7
46319,9,3.1,5,1.6915926468195905,9,4.6
46320,8,0.4,7,1.2,8,1.2
46321,9,1.7,7,1.9,6,0.8
46322,4,0.2,4,1.1,5,4.4
46323,7,2.5,5,1.6915926468195905,4,3.9
46324,3,1.8,5,1.6915926468195905,6,5.0
46325,9,1.4,9,1.1,8,3.4
46326,6,3.4,3,4.2,4,3.4
46327,4,0.2,5,1.1,4,0.9
46328,9,2.7,9,1.5,8,5.3
46329,5,3.6,5,1.6915926468195905,6,7.7
46330,3,0.8,5,1.6915926468195905,8,0.5
46331,6,0.5,6,0.4,5,1.0
46332,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46333,5,1.0,5,1.6915926468195905,6,2.1
46334,7,2.3,5,1.6915926468195905,9,2.1
46335,9,0.6,7,0.4,8,0.4
46336,7,0.1,3,0.4,3,0.8
46337,5,1.0,5,1.5,5,0.6
46338,9,0.7,5,1.6915926468195905,6,4.5
46339,4,0.9,7,3.1,7,1.7
46341,9,2.6,9,1.5,8,5.3
46342,9,1.1,7,0.6,8,2.9
46343,7,0.5,5,1.6915926468195905,9,0.6
46344,4,0.5,8,4.3,2,0.9
46345,8,0.5,8,0.3,7,0.5
46346,4,0.3,3,2.2,7,0.7
46347,3,0.3,5,1.6915926468195905,7,0.4
46348,2,0.4,4,0.9,6,2.4
46349,4,0.7,3,0.1,5,1.1
46350,5,0.4,5,1.2,4,2.1
46351,5,1.1524111764292648,4,0.3,4,0.5
46352,5,2.7,3,1.2,5,0.8
46353,5,0.4,5,1.6915926468195905,7,1.3
46354,6,1.1,7,1.2,8,1.3
46355,8,0.5,3,2.0,6,1.3
46357,8,1.5,5,1.6915926468195905,9,2.8
46359,5,1.1524111764292648,5,1.6915926468195905,9,3.0
46360,1,1.2,3,0.6,5,0.6
46361,5,2.4,5,1.6915926468195905,7,17.5
46362,4,0.7,5,1.6915926468195905,7,0.7
46363,2,0.5,5,1.6915926468195905,7,0.7
46364,4,0.4,6,1.3,7,0.8
46365,7,0.4,5,1.6915926468195905,5,0.7
46366,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46367,8,0.5,5,1.6915926468195905,7,0.6
46369,5,1.1524111764292648,6,1.5,2,1.0
46370,8,0.2,6,0.9,6,2.4103657099769076
46371,4,0.8,3,0.1,5,1.2
46372,4,0.5,5,1.6915926468195905,5,0.6
46373,9,0.5,9,0.6,10,1.6
46374,3,2.2,3,2.4,4,1.8
46375,8,1.3,5,3.4,7,3.1
46377,5,0.9,4,2.1,6,2.8
46378,5,3.9,5,1.6915926468195905,2,8.7
46379,3,0.4,5,1.6915926468195905,7,0.6
46381,2,0.1,2,0.1,3,1.4
46382,7,1.1,3,2.2,7,1.3
46383,2,0.4,3,0.6,6,2.1
46384,8,3.7,8,15.5,9,15.7
46385,5,0.4,5,1.6915926468195905,6,6.8
46386,4,0.6,5,1.6915926468195905,6,2.4103657099769076
46387,8,0.5,8,0.6,9,1.2
46389,5,1.1524111764292648,5,1.6915926468195905,2,2.1
46391,2,0.8,6,2.3,6,3.1
46392,3,0.6,5,1.6915926468195905,4,0.4
46394,8,0.9,6,0.5,7,1.0
46395,8,1.3,9,1.0,10,0.8
46396,7,0.2,3,4.0,4,3.7
46397,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46398,5,0.2,2,1.0,6,2.4103657099769076
46399,4,0.2,5,3.0,5,2.9
46400,6,0.6,5,2.3,5,0.7
46401,5,0.1,5,1.6915926468195905,7,0.8
46402,5,2.3,5,1.6915926468195905,4,1.7
46403,2,0.5,2,0.5,5,4.9
46404,8,0.3,5,1.6915926468195905,6,2.4103657099769076
46405,4,0.4,3,0.9,4,2.2
46406,5,0.5,5,1.3,7,0.7
46407,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
46408,7,2.0,7,1.2,5,1.4
46409,8,1.3,8,3.2,9,2.3
46411,8,0.6,7,0.6,9,2.7
46412,6,0.4,5,1.6915926468195905,7,1.9
46413,6,0.1,2,0.6,6,1.0
46414,6,0.2,5,0.7,5,2.3
46416,2,4.5,5,1.6915926468195905,6,1.0
46417,5,0.3,3,0.1,4,0.3
46418,8,2.0,7,0.7,9,5.9
46419,5,1.1524111764292648,1,0.6,6,2.4103657099769076
46420,4,0.6,5,1.6915926468195905,6,0.3
46421,6,2.2,4,3.4,6,3.4
46422,7,0.9,7,0.8,7,1.5
46423,6,0.7,8,1.2,8,2.4
46424,7,0.4,5,1.6915926468195905,4,3.1
46425,2,0.6,5,1.6915926468195905,3,0.6
46426,5,1.1524111764292648,5,1.6915926468195905,4,0.3
46427,9,1.5,5,1.6915926468195905,6,3.6
46428,5,1.1,5,1.6915926468195905,4,1.0
46429,9,0.1,5,1.6915926468195905,8,2.5
46430,8,0.6,7,1.5,2,2.2
46432,4,0.3,5,2.0,6,1.9
46433,5,1.1524111764292648,5,1.6915926468195905,6,3.9
46434,2,0.3,4,1.5,5,1.1
